"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","ShipRegion","CountryCode"
"10431","BOTTM","4","1997-01-30 00:00:00","1997-02-13 00:00:00","1997-02-07 00:00:00","2","44.17","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10492","BOTTM","3","1997-04-01 00:00:00","1997-04-29 00:00:00","1997-04-11 00:00:00","1","62.89","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10742","BOTTM","3","1997-11-14 00:00:00","1997-12-12 00:00:00","1997-11-18 00:00:00","3","243.73","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10918","BOTTM","3","1998-03-02 00:00:00","1998-03-30 00:00:00","1998-03-11 00:00:00","3","48.83","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10944","BOTTM","6","1998-03-12 00:00:00","1998-03-26 00:00:00","1998-03-13 00:00:00","3","52.92","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10949","BOTTM","2","1998-03-13 00:00:00","1998-04-10 00:00:00","1998-03-17 00:00:00","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10975","BOTTM","1","1998-03-25 00:00:00","1998-04-22 00:00:00","1998-03-27 00:00:00","3","32.27","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10982","BOTTM","2","1998-03-27 00:00:00","1998-04-24 00:00:00","1998-04-08 00:00:00","1","14.01","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"11027","BOTTM","1","1998-04-16 00:00:00","1998-05-14 00:00:00","1998-04-20 00:00:00","1","52.52","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"11045","BOTTM","6","1998-04-23 00:00:00","1998-05-21 00:00:00","","2","70.58","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"11048","BOTTM","7","1998-04-24 00:00:00","1998-05-22 00:00:00","1998-04-30 00:00:00","3","24.12","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","CANADA","BC","CA"
"10278","BERGS","8","1996-08-12 00:00:00","1996-09-09 00:00:00","1996-08-16 00:00:00","2","92.69","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10280","BERGS","2","1996-08-14 00:00:00","1996-09-11 00:00:00","1996-09-12 00:00:00","1","8.98","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10384","BERGS","3","1996-12-16 00:00:00","1997-01-13 00:00:00","1996-12-20 00:00:00","3","168.64","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10444","BERGS","3","1997-02-12 00:00:00","1997-03-12 00:00:00","1997-02-21 00:00:00","3","3.5","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10445","BERGS","3","1997-02-13 00:00:00","1997-03-13 00:00:00","1997-02-20 00:00:00","1","9.3","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10524","BERGS","1","1997-05-01 00:00:00","1997-05-29 00:00:00","1997-05-07 00:00:00","2","244.79","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10572","BERGS","3","1997-06-18 00:00:00","1997-07-16 00:00:00","1997-06-25 00:00:00","2","116.43","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10626","BERGS","1","1997-08-11 00:00:00","1997-09-08 00:00:00","1997-08-20 00:00:00","2","138.69","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10654","BERGS","5","1997-09-02 00:00:00","1997-09-30 00:00:00","1997-09-11 00:00:00","1","55.26","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10672","BERGS","9","1997-09-17 00:00:00","1997-10-01 00:00:00","1997-09-26 00:00:00","2","95.75","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10689","BERGS","1","1997-10-01 00:00:00","1997-10-29 00:00:00","1997-10-07 00:00:00","2","13.42","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10733","BERGS","1","1997-11-07 00:00:00","1997-12-05 00:00:00","1997-11-10 00:00:00","3","110.11","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10778","BERGS","3","1997-12-16 00:00:00","1998-01-13 00:00:00","1997-12-24 00:00:00","1","6.79","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10837","BERGS","9","1998-01-16 00:00:00","1998-02-13 00:00:00","1998-01-23 00:00:00","3","13.32","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10857","BERGS","8","1998-01-28 00:00:00","1998-02-25 00:00:00","1998-02-06 00:00:00","2","188.85","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10866","BERGS","5","1998-02-03 00:00:00","1998-03-03 00:00:00","1998-02-12 00:00:00","1","109.11","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10875","BERGS","4","1998-02-06 00:00:00","1998-03-06 00:00:00","1998-03-03 00:00:00","2","32.37","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10924","BERGS","3","1998-03-04 00:00:00","1998-04-01 00:00:00","1998-04-08 00:00:00","2","151.52","Berglunds snabbköp","Berguvsvägen  8","Luleå","S-958 22","SWEDEN","Luleå","SE"
"10264","FOLKO","6","1996-07-24 00:00:00","1996-08-21 00:00:00","1996-08-23 00:00:00","3","3.67","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10327","FOLKO","2","1996-10-11 00:00:00","1996-11-08 00:00:00","1996-10-14 00:00:00","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10378","FOLKO","5","1996-12-10 00:00:00","1997-01-07 00:00:00","1996-12-19 00:00:00","3","5.44","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10434","FOLKO","3","1997-02-03 00:00:00","1997-03-03 00:00:00","1997-02-13 00:00:00","2","17.92","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10460","FOLKO","8","1997-02-28 00:00:00","1997-03-28 00:00:00","1997-03-03 00:00:00","1","16.27","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10533","FOLKO","8","1997-05-12 00:00:00","1997-06-09 00:00:00","1997-05-22 00:00:00","1","188.04","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10561","FOLKO","2","1997-06-06 00:00:00","1997-07-04 00:00:00","1997-06-09 00:00:00","2","242.21","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10703","FOLKO","6","1997-10-14 00:00:00","1997-11-11 00:00:00","1997-10-20 00:00:00","2","152.3","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10762","FOLKO","3","1997-12-02 00:00:00","1997-12-30 00:00:00","1997-12-09 00:00:00","1","328.74","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10774","FOLKO","4","1997-12-11 00:00:00","1997-12-25 00:00:00","1997-12-12 00:00:00","1","48.2","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10824","FOLKO","8","1998-01-09 00:00:00","1998-02-06 00:00:00","1998-01-30 00:00:00","1","1.23","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10880","FOLKO","7","1998-02-10 00:00:00","1998-03-24 00:00:00","1998-02-18 00:00:00","1","88.01","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10902","FOLKO","1","1998-02-23 00:00:00","1998-03-23 00:00:00","1998-03-03 00:00:00","1","44.15","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10955","FOLKO","8","1998-03-17 00:00:00","1998-04-14 00:00:00","1998-03-20 00:00:00","2","3.26","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10977","FOLKO","8","1998-03-26 00:00:00","1998-04-23 00:00:00","1998-04-10 00:00:00","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10980","FOLKO","4","1998-03-27 00:00:00","1998-05-08 00:00:00","1998-04-17 00:00:00","1","1.26","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10993","FOLKO","7","1998-04-01 00:00:00","1998-04-29 00:00:00","1998-04-10 00:00:00","3","8.81","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"11001","FOLKO","2","1998-04-06 00:00:00","1998-05-04 00:00:00","1998-04-14 00:00:00","2","197.3","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"11050","FOLKO","8","1998-04-27 00:00:00","1998-05-25 00:00:00","1998-05-05 00:00:00","2","59.41","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","SWEDEN","Bräcke","SE"
"10517","NORTS","3","1997-04-24 00:00:00","1997-05-22 00:00:00","1997-04-29 00:00:00","3","32.07","North/South","South House 300 Queensbridge","London","SW7 1RZ","UK","London","UK"
"10752","NORTS","2","1997-11-24 00:00:00","1997-12-22 00:00:00","1997-11-28 00:00:00","3","1.39","North/South","South House 300 Queensbridge","London","SW7 1RZ","UK","London","UK"
"11057","NORTS","3","1998-04-29 00:00:00","1998-05-27 00:00:00","1998-05-01 00:00:00","3","4.13","North/South","South House 300 Queensbridge","London","SW7 1RZ","UK","London","UK"
"10315","ISLAT","4","1996-09-26 00:00:00","1996-10-24 00:00:00","1996-10-03 00:00:00","2","41.76","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10318","ISLAT","8","1996-10-01 00:00:00","1996-10-29 00:00:00","1996-10-04 00:00:00","2","4.73","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10321","ISLAT","3","1996-10-03 00:00:00","1996-10-31 00:00:00","1996-10-11 00:00:00","2","3.43","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10473","ISLAT","1","1997-03-13 00:00:00","1997-03-27 00:00:00","1997-03-21 00:00:00","3","16.37","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10621","ISLAT","4","1997-08-05 00:00:00","1997-09-02 00:00:00","1997-08-11 00:00:00","2","23.73","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10674","ISLAT","4","1997-09-18 00:00:00","1997-10-16 00:00:00","1997-09-30 00:00:00","2","0.9","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10749","ISLAT","4","1997-11-20 00:00:00","1997-12-18 00:00:00","1997-12-19 00:00:00","2","61.53","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10798","ISLAT","2","1997-12-26 00:00:00","1998-01-23 00:00:00","1998-01-05 00:00:00","1","2.33","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10829","ISLAT","9","1998-01-13 00:00:00","1998-02-10 00:00:00","1998-01-23 00:00:00","1","154.72","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10933","ISLAT","6","1998-03-06 00:00:00","1998-04-03 00:00:00","1998-03-16 00:00:00","3","54.15","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","Isle of Wight","UK"
"10359","SEVES","5","1996-11-21 00:00:00","1996-12-19 00:00:00","1996-11-26 00:00:00","3","288.43","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10377","SEVES","1","1996-12-09 00:00:00","1997-01-06 00:00:00","1996-12-13 00:00:00","3","22.21","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10388","SEVES","2","1996-12-19 00:00:00","1997-01-16 00:00:00","1996-12-20 00:00:00","1","34.86","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10472","SEVES","8","1997-03-12 00:00:00","1997-04-09 00:00:00","1997-03-19 00:00:00","1","4.2","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10523","SEVES","7","1997-05-01 00:00:00","1997-05-29 00:00:00","1997-05-30 00:00:00","2","77.63","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10547","SEVES","3","1997-05-23 00:00:00","1997-06-20 00:00:00","1997-06-02 00:00:00","2","178.43","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10800","SEVES","1","1997-12-26 00:00:00","1998-01-23 00:00:00","1998-01-05 00:00:00","3","137.44","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10804","SEVES","6","1997-12-30 00:00:00","1998-01-27 00:00:00","1998-01-07 00:00:00","2","27.33","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10869","SEVES","5","1998-02-04 00:00:00","1998-03-04 00:00:00","1998-02-09 00:00:00","1","143.28","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","London","UK"
"10332","MEREP","3","1996-10-17 00:00:00","1996-11-28 00:00:00","1996-10-21 00:00:00","2","52.84","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10339","MEREP","2","1996-10-28 00:00:00","1996-11-25 00:00:00","1996-11-04 00:00:00","2","15.66","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10376","MEREP","1","1996-12-09 00:00:00","1997-01-06 00:00:00","1996-12-13 00:00:00","2","20.39","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10424","MEREP","7","1997-01-23 00:00:00","1997-02-20 00:00:00","1997-01-27 00:00:00","2","370.61","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10439","MEREP","6","1997-02-07 00:00:00","1997-03-07 00:00:00","1997-02-10 00:00:00","3","4.07","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10505","MEREP","3","1997-04-14 00:00:00","1997-05-12 00:00:00","1997-04-21 00:00:00","3","7.13","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10565","MEREP","8","1997-06-11 00:00:00","1997-07-09 00:00:00","1997-06-18 00:00:00","2","7.15","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10570","MEREP","3","1997-06-17 00:00:00","1997-07-15 00:00:00","1997-06-19 00:00:00","3","188.99","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10590","MEREP","4","1997-07-07 00:00:00","1997-08-04 00:00:00","1997-07-14 00:00:00","3","44.77","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10605","MEREP","1","1997-07-21 00:00:00","1997-08-18 00:00:00","1997-07-29 00:00:00","2","379.13","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10618","MEREP","1","1997-08-01 00:00:00","1997-09-12 00:00:00","1997-08-08 00:00:00","1","154.68","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10619","MEREP","3","1997-08-04 00:00:00","1997-09-01 00:00:00","1997-08-07 00:00:00","3","91.05","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10724","MEREP","8","1997-10-30 00:00:00","1997-12-11 00:00:00","1997-11-05 00:00:00","2","57.75","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","CANADA","Québec","CA"
"10289","BSBEV","7","1996-08-26 00:00:00","1996-09-23 00:00:00","1996-08-28 00:00:00","3","22.77","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10471","BSBEV","2","1997-03-11 00:00:00","1997-04-08 00:00:00","1997-03-18 00:00:00","3","45.59","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10484","BSBEV","3","1997-03-24 00:00:00","1997-04-21 00:00:00","1997-04-01 00:00:00","3","6.88","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10538","BSBEV","9","1997-05-15 00:00:00","1997-06-12 00:00:00","1997-05-16 00:00:00","3","4.87","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10539","BSBEV","6","1997-05-16 00:00:00","1997-06-13 00:00:00","1997-05-23 00:00:00","3","12.36","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10578","BSBEV","4","1997-06-24 00:00:00","1997-07-22 00:00:00","1997-07-25 00:00:00","3","29.6","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10599","BSBEV","6","1997-07-15 00:00:00","1997-08-26 00:00:00","1997-07-21 00:00:00","3","29.98","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10943","BSBEV","4","1998-03-11 00:00:00","1998-04-08 00:00:00","1998-03-19 00:00:00","2","2.17","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10947","BSBEV","3","1998-03-13 00:00:00","1998-04-10 00:00:00","1998-03-16 00:00:00","2","3.26","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"11023","BSBEV","1","1998-04-14 00:00:00","1998-04-28 00:00:00","1998-04-24 00:00:00","2","123.83","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","London","UK"
"10355","AROUT","6","1996-11-15 00:00:00","1996-12-13 00:00:00","1996-11-20 00:00:00","1","41.95","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10383","AROUT","8","1996-12-16 00:00:00","1997-01-13 00:00:00","1996-12-18 00:00:00","3","34.24","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10453","AROUT","1","1997-02-21 00:00:00","1997-03-21 00:00:00","1997-02-26 00:00:00","2","25.36","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10558","AROUT","1","1997-06-04 00:00:00","1997-07-02 00:00:00","1997-06-10 00:00:00","2","72.97","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10707","AROUT","4","1997-10-16 00:00:00","1997-10-30 00:00:00","1997-10-23 00:00:00","3","21.74","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10741","AROUT","4","1997-11-14 00:00:00","1997-11-28 00:00:00","1997-11-18 00:00:00","3","10.96","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10743","AROUT","1","1997-11-17 00:00:00","1997-12-15 00:00:00","1997-11-21 00:00:00","2","23.72","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10768","AROUT","3","1997-12-08 00:00:00","1998-01-05 00:00:00","1997-12-15 00:00:00","2","146.32","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10793","AROUT","3","1997-12-24 00:00:00","1998-01-21 00:00:00","1998-01-08 00:00:00","3","4.52","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10864","AROUT","4","1998-02-02 00:00:00","1998-03-02 00:00:00","1998-02-09 00:00:00","2","3.04","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10920","AROUT","4","1998-03-03 00:00:00","1998-03-31 00:00:00","1998-03-09 00:00:00","2","29.61","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10953","AROUT","9","1998-03-16 00:00:00","1998-03-30 00:00:00","1998-03-25 00:00:00","2","23.72","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"11016","AROUT","9","1998-04-10 00:00:00","1998-05-08 00:00:00","1998-04-13 00:00:00","2","33.8","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","Essex","UK"
"10252","SUPRD","4","1996-07-09 00:00:00","1996-08-06 00:00:00","1996-07-11 00:00:00","2","51.3","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10302","SUPRD","4","1996-09-10 00:00:00","1996-10-08 00:00:00","1996-10-09 00:00:00","2","6.27","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10458","SUPRD","7","1997-02-26 00:00:00","1997-03-26 00:00:00","1997-03-04 00:00:00","3","147.06","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10463","SUPRD","5","1997-03-04 00:00:00","1997-04-01 00:00:00","1997-03-06 00:00:00","3","14.78","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10475","SUPRD","9","1997-03-14 00:00:00","1997-04-11 00:00:00","1997-04-04 00:00:00","1","68.52","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10767","SUPRD","4","1997-12-05 00:00:00","1998-01-02 00:00:00","1997-12-15 00:00:00","3","1.59","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10841","SUPRD","5","1998-01-20 00:00:00","1998-02-17 00:00:00","1998-01-29 00:00:00","2","424.3","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10846","SUPRD","2","1998-01-22 00:00:00","1998-03-05 00:00:00","1998-01-23 00:00:00","3","56.46","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10885","SUPRD","6","1998-02-12 00:00:00","1998-03-12 00:00:00","1998-02-18 00:00:00","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10930","SUPRD","4","1998-03-06 00:00:00","1998-04-17 00:00:00","1998-03-18 00:00:00","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"11035","SUPRD","2","1998-04-20 00:00:00","1998-05-18 00:00:00","1998-04-24 00:00:00","2","0.17","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"11038","SUPRD","1","1998-04-21 00:00:00","1998-05-19 00:00:00","1998-04-30 00:00:00","2","29.59","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","BELGIUM","Charleroi","BE"
"10529","MAISD","5","1997-05-07 00:00:00","1997-06-04 00:00:00","1997-05-09 00:00:00","2","66.69","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10649","MAISD","5","1997-08-28 00:00:00","1997-09-25 00:00:00","1997-08-29 00:00:00","3","6.2","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10760","MAISD","4","1997-12-01 00:00:00","1997-12-29 00:00:00","1997-12-10 00:00:00","1","155.64","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10892","MAISD","4","1998-02-17 00:00:00","1998-03-17 00:00:00","1998-02-19 00:00:00","2","120.27","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10896","MAISD","7","1998-02-19 00:00:00","1998-03-19 00:00:00","1998-02-27 00:00:00","3","32.45","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10978","MAISD","9","1998-03-26 00:00:00","1998-04-23 00:00:00","1998-04-23 00:00:00","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"11004","MAISD","3","1998-04-07 00:00:00","1998-05-05 00:00:00","1998-04-20 00:00:00","1","44.84","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","BELGIUM","Bruxelles","BE"
"10256","WELLI","3","1996-07-15 00:00:00","1996-08-12 00:00:00","1996-07-17 00:00:00","2","13.97","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10420","WELLI","3","1997-01-21 00:00:00","1997-02-18 00:00:00","1997-01-27 00:00:00","1","44.12","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10585","WELLI","7","1997-07-01 00:00:00","1997-07-29 00:00:00","1997-07-10 00:00:00","1","13.41","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10644","WELLI","3","1997-08-25 00:00:00","1997-09-22 00:00:00","1997-09-01 00:00:00","2","0.14","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10803","WELLI","4","1997-12-30 00:00:00","1998-01-27 00:00:00","1998-01-06 00:00:00","1","55.23","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10809","WELLI","7","1998-01-01 00:00:00","1998-01-29 00:00:00","1998-01-07 00:00:00","1","4.87","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10900","WELLI","1","1998-02-20 00:00:00","1998-03-20 00:00:00","1998-03-04 00:00:00","2","1.66","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10905","WELLI","9","1998-02-24 00:00:00","1998-03-24 00:00:00","1998-03-06 00:00:00","2","13.72","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
"10935","WELLI","4","1998-03-09 00:00:00","1998-04-06 00:00:00","1998-03-18 00:00:00","3","47.59","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","BRAZIL","SP","BR"
